huc8,site_id,i,j,sim_m3s,obs_lt,drain
02040101,01421900,3944,2155,7.476098682967205,7.583690903935482,134.0
02040101,01422000,3943,2154,7.673057355187314,,142.0
02040101,01422389,3957,2155,0.05371731917129006,0.04732444735858573,0.76
02040101,01422500,3945,2153,2.7498609734479986,,49.8
02040101,01422700,3938,2142,14.468335828236345,,256.0
02040101,01422738,3933,2150,0.05656084895384204,0.033446416297828775,0.61
02040101,01422747,3929,2139,3.0261320562863263,1.4542204873024054,24.7
02040101,01422779,3929,2139,3.0261320562863263,1.4558825019059027,22.3
02040101,01423000,3928,2139,18.83577261116838,,332.0
02040101,01423500,3923,2128,2.417926330933259,,8.1
02040101,01424000,3914,2137,2.417926330933259,,20.0
02040101,0142400103,3915,2136,2.417926330933259,,20.2
02040101,01424108,3911,2140,2.417926330933259,,1.3
02040101,01424500,3919,2128,2.773437977800928,,49.5
02040101,01424998,3916,2123,26.1234542716177,,456.0
02040101,01425000,3912,2123,28.073751052522322,19.47396495392014,456.0
02040101,01425500,3911,2130,0.08744852245149591,,1.49
02040101,01425642,3908,2118,3.2810696043543444,,8.46
02040101,01425675,3906,2132,0.29325933564364876,,4.69
02040101,01425805,3906,2121,3.473954632365553,,58.2
02040101,01426000,3909,2121,3.73051087232092,,67.6
02040101,01426500,3914,2117,34.53184423222339,27.18448853726894,595.0
02040101,01427195,3930,2102,3.314395666215581,3.4029807488241586,46.9
02040101,01427207,3932,2106,98.85457811311491,82.76649978919082,1590.0
02040101,01427405,3944,2099,105.6545514212609,,1708.0
02040101,01427500,3947,2099,6.663170134339768,7.942121177509225,110.0
02040101,01427510,3947,2098,105.81662886890796,90.15454404483947,1820.0
02040101,01427650,3941,2089,0.4349633399180321,,7.02
02040101,01428000,3956,2079,2.4472923149124455,,45.6
02040101,01428500,3959,2074,123.45802399249881,101.67267272527036,2020.0
02040103,01428750,3921,2085,3.330273570922113,2.5296408712987466,40.6
02040103,01429000,3930,2074,5.635377971386653,3.3371870444319947,59.7
02040103,01429301,3933,2082,3.6492795664604514,,46.4
02040103,01429500,3936,2077,4.876995104039711,3.6114374002941445,64.6
02040103,01430000,3938,2074,12.423681268404131,,164.0
02040103,01430500,3945,2067,14.076919446454339,,206.0
02040103,01431000,3943,2066,5.914806005233017,,78.4
02040103,01431500,3946,2067,20.58252792162834,15.484261884204823,290.0
02040103,01431620,3933,2047,2.998344679222521,0.03769052711223914,0.68
02040103,01431673,3934,2053,4.125388246425312,0.6362098359869865,15.6
02040103,01431683,3942,2059,4.162994503285861,0.019546104070221282,0.34
02040103,01431685,3940,2060,12.519833885718697,0.3471275237321788,8.18
02040103,01432000,3947,2065,20.225595901488457,11.167768421347155,228.0
02040103,01432055,3952,2067,35.84096663833832,,542.0
02050101,01496500,3929,2193,5.33801456266589,5.492723369814473,102.0
02050101,01497000,3935,2192,4.741977077699497,,81.4
02050101,01497500,3932,2176,19.42105158284195,,349.0
02050101,01498500,3935,2171,8.475279052221667,,167.0
02050101,01498620,3924,2168,35.98945207142138,38.41461741190461,678.0
02050101,01499000,3923,2168,5.116179654623474,,108.0
02050101,01499050,3916,2164,43.35808893661035,,4.22
02050101,01499470,3924,2157,3.4556874157052637,,9.12
02050101,01500000,3917,2154,5.220027093407758,5.546772551076672,103.0
02050101,01500500,3911,2151,51.356229521866524,48.373854463024756,982.0
02050101,01501000,3901,2184,9.743002297437561,,199.0
02050101,01501015,3902,2183,4.466337320912295,,4.64
02050101,01501500,3896,2172,17.1891130480331,,0.61
02050101,01502000,3911,2176,2.9318315831945743,2.9262106086351634,59.7
02050101,01502500,3902,2155,26.544236249670433,27.890152826615598,520.0
02050101,01502632,3900,2145,81.88843723656485,87.62871294073477,1610.0
02050101,01502731,3894,2118,93.96191093173685,100.27210931145969,1820.0
02050101,01503000,3882,2110,115.7631166197786,111.64725027887663,2232.0
02050102,01505000,3886,2184,12.363852026779925,13.044542897671931,263.0
02050102,01505500,3886,2171,3.05644307796578,,57.9
02050102,01505810,3886,2158,22.47945873362362,23.96481037979176,458.0
02050102,01507000,3876,2142,28.737566574072424,31.4022226663968,593.0
02050102,01507470,3873,2150,2.7820775128433883,,7.06
02050102,01507500,3872,2147,4.088134715736953,,82.3
02050102,01507975,3849,2179,3.8114931777677383,,2.67
02050102,01508000,3841,2187,3.8114931777677383,,3.16
02050102,01508500,3841,2172,7.588589235822908,,6.81
02050102,01508803,3836,2166,2.4678081968317356,,71.5
02050102,01508962,3838,2162,2.59117446214053,,14.3
02050102,01509000,3838,2163,11.699428611863112,15.86410768766443,292.0
02050102,01509150,3846,2154,14.831186362987468,,10.4
02050102,01510000,3860,2162,6.960298306977517,8.575542927742022,147.0
02050102,01510500,3860,2148,11.319865432885486,,217.0
02050102,01511500,3866,2136,34.22273448208271,,730.0
02050102,01512500,3873,2129,72.4075725782449,78.21733016982502,1483.0
02050201,01541000,3687,1936,15.515236836485535,16.171341984299897,315.0
02050201,01541200,3698,1944,18.917646292184497,19.308230149038163,367.0
02050201,01541248,3696,1946,2.1406832935165805,,76.5
02050201,01541303,3702,1951,22.95167717739299,25.269293594392664,474.0
02050201,01541308,3708,1898,2.3727456043747166,,6.77
02050201,01541490,3706,1946,2.4575587336080233,,45.7
02050201,01541500,3707,1948,18.398040122879422,17.13556588728903,371.0
02050201,01541880,3728,1964,13.379997886950791,,0.53
02050201,01542000,3721,1938,3.41428436917707,3.3453386047216482,68.8
02050201,01542500,3726,1969,70.68171110319925,70.09015243531101,1462.0
02050202,01542810,3702,2014,0.23658379569882704,0.255155850338387,5.24
02050202,01543000,3712,1999,16.821225589193688,13.74760048534763,272.0
02050202,01543500,3722,1990,39.92243512517831,34.137337840273425,685.0
02050202,01543693,3726,2016,2.5614872841492438,2.798162480110071,49.2
02050202,01543700,3723,2012,10.316988564822962,11.769045302068433,182.0
02050202,01544000,3726,2000,13.465570516253022,12.579615692288334,245.0
02070001,01605500,3688,1686,9.419220568910276,5.387627273066545,179.0
02070001,01605600,3679,1691,8.633299748259706,,4.43
02070001,01606000,3688,1724,17.725545961759472,12.770294480607973,310.0
02070001,01606500,3693,1726,20.452368337614416,23.14136901988882,651.0
02070001,01607000,3704,1717,2.168126721101502,,
02070001,01607500,3696,1687,5.876624081491222,3.1525279697660387,103.0
02070001,01608000,3710,1732,16.48319453829686,7.252664983824488,276.0
02070001,01608050,3712,1739,0.3511566749346172,,4.87
02070001,01608070,3708,1742,63.87870183258188,36.79709583970193,1216.0
02070001,01608400,3720,1772,74.08516206448034,,4.37
02070001,01608500,3724,1784,77.26817094158714,41.435119259531234,1461.0
02070002,01594930,3669,1752,2.19512934110832,0.6686107467766466,8.23
02070002,01594934,3668,1753,2.19512934110832,,1.55
02070002,01594936,3668,1753,2.19512934110832,0.12187791855196113,1.91
02070002,01594950,3668,1753,2.19512934110832,0.13070474388705977,2.3
02070002,01594963,3668,1754,4.186393890413765,0.22973079212185835,4.26
02070002,01595000,3675,1756,6.656905277939743,5.053389062902339,73.1
02070002,01595200,3681,1751,6.751918059714407,2.723988407786682,48.5
02070002,01595300,3685,1765,13.379192927705438,2.064254486370208,42.7
02070002,01595500,3683,1768,13.472932628478825,13.470945978530638,225.0
02070002,01595800,3687,1775,16.024697741718523,14.768425225076388,266.0
02070002,01596000,3688,1780,16.90092218877286,,287.0
02070002,01596050,3689,1798,0.522886034836812,0.3515719576102674,7.88
02070002,01596500,3685,1788,2.919074277155918,2.321276897814289,49.1
02070002,01597000,3684,1780,5.713870310257659,0.7144867710740593,16.7
02070002,01597500,3685,1780,7.5107634548350655,5.127795847979841,106.0
02070002,01598000,3689,1780,8.139872882846882,,115.0
02070002,01598500,3690,1780,29.59781991162606,22.131552590430577,406.0
02070002,01598650,3696,1799,0.09661658235974362,0.12720009111965802,3.58
02070002,01599000,3691,1782,4.272982292086301,2.6183153206237364,71.9
02070002,01599500,3697,1773,3.10343002446785,,46.7
02070002,01600000,3706,1794,37.32236160430178,25.841486127189754,607.0
02070002,01601000,3708,1821,8.121866973713423,6.601226908452835,146.0
02070002,01601100,3707,1810,9.979543865739071,,185.0
02070002,01601500,3707,1805,13.30990798760469,10.277614072207655,247.0
02070002,01603000,3710,1800,52.194491921208005,40.107617634839976,877.0
02070002,01603500,3714,1818,2.1059575886389887,,30.2
02070002,01604000,3713,1805,3.4440396696853446,,89.0
02070002,01604500,3711,1779,13.500053705351053,5.27421857382352,221.0
02070003,01609000,3729,1797,8.683745521095632,,148.0
02070003,01609500,3730,1796,8.683745521095632,,5.08
02070003,01609800,3737,1790,5.57761889238002,,107.0
02070003,01610000,3738,1797,173.69462187874052,,3129.0
02070003,01610155,3744,1811,7.5929122310670625,3.0929779501971884,102.0
02070003,01610200,3727,1741,9.596317342128712,,155.0
02070003,01610300,3735,1746,13.429366517473552,,182.0
02070003,01610400,3738,1738,2.316029947721141,0.470838334279659,11.4
02070003,01610500,3744,1759,18.3708801472607,,306.0
02070003,01611500,3749,1805,37.359733107543185,,675.0
02070004,01612500,3750,1823,228.38372604151667,,16.9
02070004,01613000,3757,1819,229.26127288370523,123.91618501525907,4064.0
02070004,01613030,3752,1816,6.1430181230757155,0.24940856522279922,6.68
02070004,01613050,3755,1844,5.06389937697357,,10.7
02070004,01613095,3758,1821,8.012229823939565,3.481414731455022,113.0
02070004,01613500,3766,1824,11.06221038129051,,158.0
02070004,01613525,3768,1819,13.599563716862914,6.411462468415399,193.0
02070004,01613900,3759,1765,0.964007173054791,0.4771236846755614,15.9
02070004,01614000,3773,1801,13.121556702822952,6.287539221631067,235.0
02070004,01614090,3811,1858,0.5031621786674811,,5.05
02070004,01614137,3786,1853,2.0548333136473516,0.19779288271774229,13.2
02070004,01614140,3787,1848,4.093723617788264,,63.0
02070004,01614500,3785,1828,32.584814905507926,18.829159344684893,494.0
02070004,01614830,3769,1758,0.8654209771456773,0.20859153140336045,15.2
02070004,01615000,3777,1765,2.600741089727252,,58.2
02070004,01615500,3771,1762,0.5794030057042223,,5.89
02070004,01616000,3775,1766,2.0689260590785286,,17.0
02070004,01616100,3774,1767,2.0689260590785286,,11.0
02070004,01616400,3772,1787,8.743971244489495,,21.0
02070004,01616425,3786,1786,13.026807297733596,0.3113651299773463,9.29
02070004,01616500,3783,1795,14.3670913434562,8.041718501351845,272.0
02070004,01617000,3779,1803,17.337113013705714,0.3533699512861278,11.7
02070004,01617800,3791,1812,17.712506629572136,,18.9
02070004,01618000,3794,1799,343.50411369813486,,5955.0
02070004,01618100,3791,1803,340.975498296044,,16.0
02070004,01619000,3802,1831,6.08418798441848,3.1300685539370225,93.5
02070004,01619500,3799,1801,18.03983861484549,9.421333512904754,281.0
02070005,01620500,3702,1656,1.1076176079620255,,17.3
02070005,01621000,3714,1677,3.9606245237554094,,73.0
02070005,01621050,3721,1675,4.120171606719676,0.29817433446814257,14.3
02070005,01621410,3730,1671,0.5666223511588062,0.11939654729338432,10.9
02070005,01621470,3726,1664,17.11600751438346,0.237542646032281,18.8
02070005,01622000,3730,1661,18.392329303289653,,376.0
02070005,01623000,3715,1636,3.470743246670596,,0.67
02070005,01623500,3713,1638,3.470743246670596,,3.85
02070005,01624000,3713,1642,3.956344574690853,,9.81
02070005,01624300,3721,1650,10.336043111179132,,179.0
02070005,01624800,3728,1638,7.114211166031479,,73.0
02070005,01625000,3736,1654,24.478109961855942,,373.0
02070005,01625900,3736,1627,3.581162111682984,,40.8
02070005,01626000,3737,1634,8.484375143817974,,127.0
02070005,01626500,3738,1633,8.484375143817974,,133.0
02070005,01626850,3739,1636,9.739421748147375,,148.0
02070005,01627500,3739,1651,14.717575975945122,,212.0
02070005,01628060,3746,1656,0.13261903288980437,,1.95
02070005,01628150,3746,1655,62.82050406587993,,1.18
02070005,01628500,3744,1663,63.92205732192229,,1079.0
02070005,01629500,3754,1701,82.47400971570636,42.67418042296819,1372.0
02070005,01630700,3776,1725,99.57530603193311,,20.5
02070005,01631000,3774,1735,100.68692220631418,48.214125815152926,1634.0
02070008,01636690,3804,1787,183.47239521098484,0.4356057908928864,13.5
02070008,01636845,3812,1796,6.994561903150506,,4.16
02070008,01636846,3813,1795,6.994561903150506,0.2209150595500881,4.55
02070008,01637000,3811,1808,1.0659448186785556,,8.83
02070008,01637500,3814,1802,4.831464443538204,2.436216391776839,66.9
02070008,01638350,3815,1777,1.9233721554052057,,31.6
02070008,01638420,3813,1778,1.685428006078927,0.7417009483639928,23.1
02070008,01638480,3817,1785,5.593594257169519,2.9525439944948038,89.5
02070008,01638500,3819,1787,565.4852914234689,292.0384719545317,9651.0
02070008,01643590,3822,1777,634.7224694377901,0.2718247498449748,7.88
02070008,01643700,3806,1752,10.669705391491865,4.077562585677085,122.0
02070008,01643805,3813,1763,3.1701140590744927,,38.1
02070008,01643880,3810,1759,3.427709623451618,1.5097397494950382,47.2
02070008,01644000,3823,1760,25.024413965776255,,332.0
02070008,01644280,3834,1764,4.320921526215646,3.6818436468214832,76.1
02070008,01644290,3840,1757,0.0393352653439867,,0.069
02070008,01644291,3840,1757,0.0393352653439867,,0.085
02070008,01644295,3842,1757,0.03587882112889439,,0.33
02070008,01644371,3843,1789,0.0748037074244526,0.020065898226213248,0.43
02070008,01644372,3843,1788,0.051921858106129204,0.013163848821290128,0.37
02070008,01644375,3840,1789,2.952011184473752,0.06347434201788218,1.35
02070008,01644380,3837,1789,3.2035442474594595,0.02941021914013594,0.79
02070008,01644388,3837,1786,0.2576100872095335,0.12581180827903896,3.37
02070008,01644390,3838,1786,0.36337349180551964,0.1772328717730343,4.48
02070008,01644500,3846,1783,2.952011184473752,,41.0
02070008,01644600,3845,1777,3.7168508679073122,,50.7
02070008,01644603,3845,1777,3.7168508679073122,2.0084764298598725,50.7
02070008,01645000,3839,1776,7.012381871804089,4.237145351084866,101.0
02070008,01645200,3853,1774,0.24263985159140006,,3.7
02070008,01645704,3845,1751,0.37216983990638564,0.2544236150848625,5.49
02070008,01645762,3844,1751,0.1781911707278615,0.08754841792655807,2.71
02070008,01645784,3848,1758,2.8236771828363105,,0.79
02070008,0164578734,3848,1758,2.8236771828363105,,1.27
02070008,0164579522,3849,1757,2.8236771828363105,,1.14
02070008,01646000,3850,1761,3.494493692090121,2.022219882092906,57.8
02070008,01646305,3857,1762,690.6237118057965,0.07089828846996543,2.05
02070008,01646500,3860,1762,692.8947161877865,356.5616903454154,11560.0
02070008,01646502,3860,1762,692.8947161877865,,11560.0
02070008,01646550,3867,1764,3.654303320678072,,4.1
02060003,01580700,3929,1846,1447.4421621079014,0.5687061818290451,13.2
02060003,01581000,3908,1841,0.6139195066556441,,7.5
02060003,01581500,3909,1841,0.6827762373023659,0.43471647037354816,8.52
02060003,01581590,3912,1832,3.2926815639880727,,21.0
02060003,01581649,3916,1836,0.7224595048662219,0.4377991394372086,9.15
02060003,01581657,3922,1838,0.13587582402741968,,4.16
02060003,01581658,3922,1837,0.1857320876460571,,5.22
02060003,01581690,3906,1838,0.28161247998751976,0.10240118545599297,3.18
02060003,01581700,3906,1837,2.4765530250593217,1.491002740271615,34.8
02060003,01581750,3906,1837,2.4765530250593217,1.6094712501804678,36.8
02060003,01581752,3907,1836,3.2534068479753637,0.12983809404356783,2.5
02060003,0158175320,3909,1834,3.2534068479753637,0.03958224718770462,0.66
02060003,01581757,3915,1830,3.560061296466112,2.4746477547433434,55.6
02060003,01581810,3866,1849,3.0585876809465002,1.0603174514273572,27.0
02060003,01581830,3870,1845,3.0585876809465002,0.2980023603177133,7.68
02060003,01581870,3873,1840,4.515846970873837,0.6035938786524646,15.8
02060003,01581920,3878,1841,5.518070859725553,3.130860811866906,81.5
02060003,01581940,3880,1840,5.935836430156423,,0.78
02060003,01581960,3878,1847,0.719329384324592,0.3986553708301645,9.72
02060003,01582000,3884,1837,5.979980493964127,,52.9
02060003,01582500,3885,1834,10.85287904060247,6.139715430651243,160.0
02060003,01583000,3876,1829,2.4909582644397297,0.07876431826275686,2.09
02060003,01583100,3874,1831,2.4909582644397297,0.4662817952846651,12.3
02060003,01583500,3883,1829,4.284775812859875,2.1857918091724464,59.8
02060003,01583570,3886,1826,4.417982700403679,0.0044249732760252534,0.12
02060003,01583580,3885,1827,4.417982700403679,,1.47
02060003,01583600,3887,1827,4.736449761768768,0.9226163582459448,20.9
02060003,01583800,3894,1824,20.569488377383898,0.08977023327083984,1.98
02060003,0158397967,3897,1822,21.350107808958473,0.08325458750576446,2.06
02060003,01583980,3897,1823,21.460258682319346,0.09807943974201026,2.9
02060003,01584000,3898,1824,21.888673837446134,,314.0
02060003,01584050,3904,1832,2.903114852550742,0.3398129875777812,9.4
02060003,01584500,3901,1835,2.903114852550742,1.386288071104426,36.1
02060003,01585075,3916,1827,3.4854793288621715,0.0618978204761254,1.83
02060003,01585090,3905,1820,22.16273270971731,0.13262933646650232,2.73
02060003,01585095,3906,1819,22.16273270971731,0.06243024503362392,1.34
02060003,01585100,3909,1816,22.16273270971731,0.4162338756934421,7.61
02060003,01585104,3910,1825,3.72355874023964,,2.5
02060003,01585105,3910,1821,23.9113608888869,0.10858348135436391,2.65
02060003,01585107,3911,1824,28.466723703674347,0.052494526691183825,2.03
02060003,01585140,3919,1826,3.560061296466112,0.028329259456259505,0.53
02060003,01585200,3894,1816,0.11870859261063647,0.09193687376794214,2.13
02060003,01585219,3894,1808,4.19917507734764,1.4056877074778493,16.3
02060003,01585225,3898,1816,0.11350988832875514,,0.15
02060003,01585230,3896,1818,2.9866730216065234,0.13489888410815057,3.52
02060003,01585300,3904,1814,0.2775296081659393,,4.46
02060003,01585400,3904,1816,0.12247833993261661,,1.97
02060003,01585500,3856,1832,0.29940635328385906,0.0859114053015002,3.29
02060003,01585680,3864,1839,0.0772751925423785,,
02060003,01586000,3864,1826,3.7342378390909636,2.0261209237643207,56.6
02060003,01586210,3866,1824,3.0585820910048143,0.5171009469886763,14.0
02060003,01586500,3867,1818,5.381232738796522,,91.0
02060003,01586610,3860,1819,2.483717801631069,1.0547245912156658,28.0
02060003,01587000,3870,1810,9.74935634444964,,165.0
02060003,01587500,3868,1808,5.228081487760303,,64.4
02060003,01588000,3861,1810,3.887318518425483,,11.4
02060003,01588500,3872,1807,15.74466578692071,,251.0
02060003,01589000,3878,1806,17.53696657684242,6.158756574599937,285.0
02060003,01589025,3882,1801,19.29735307668696,8.566347232708647,301.0
02060003,01589035,3887,1799,19.58418755685032,9.325796845666355,312.0
02060003,01589100,3893,1803,3.626591153757977,0.10818782856211195,2.47
02060003,01589180,3872,1823,0.02777506678503741,0.010870699815212437,0.32
02060003,01589197,3875,1822,0.06971946363733796,0.16403709912897568,4.23
02060003,01589200,3876,1821,0.06971946363733796,,4.9
02060003,01589230,3876,1816,0.635257587834547,0.26105326383837407,7.39
02060003,01589238,3878,1817,0.023541868964055482,0.0008479414316919668,0.03
02060003,01589290,3884,1814,0.24182362880139652,0.1324100859556979,3.23
02060003,01589300,3883,1811,1.9391224778280516,1.378717683264754,32.5
02060003,01589305,3882,1814,2.9927619606381546,0.15950641859324985,3.64
02060003,01589312,3881,1803,17.904785596837485,0.030978566893778516,0.79
02060003,01589315,3884,1812,2.9927619606381546,0.12381245348312186,2.43
02060003,01589316,3879,1805,17.68787251533479,0.03294561408214472,0.74
02060003,01589317,3879,1805,17.53696657684242,0.030284379208651027,0.51
02060003,01589320,3879,1805,17.68787251533479,0.11512726631253684,1.91
02060003,01589330,3885,1811,2.9927619606381546,0.28485105539867145,5.52
02060003,01589351,3891,1806,3.185227917451893,0.15061362195377095,4.42
02060003,0158935180,3891,1806,3.28504103117829,0.21521424053132976,2.5
02060003,01589352,3891,1805,3.626591153757977,2.832586442414259,65.9
02060003,01589440,3886,1819,2.6495435038960076,0.9716848546900083,25.2
02060003,01589464,3890,1812,3.569948155801423,0.07644901125003338,2.2
02060003,01589478,3893,1809,3.8677052534510996,2.2937196118711958,54.9
02060003,01589480,3893,1809,3.991833638094255,,56.1
02060003,01589500,3897,1798,2.694186649012538,0.16748154883041907,4.97
02060003,01589501,3898,1795,23.092463058374456,0.037310070787955285,0.58
02060003,01589512,3896,1799,2.694186649012538,0.30165064728001745,8.24
02060003,01589522,3901,1794,2.694186649012538,,4.79
02060006,01591000,3859,1793,2.4221481432610337,1.2250836971180807,34.8
02060006,01591350,3857,1800,0.32055400793783284,,8.37
02060006,01591400,3859,1794,1.7220915280317355,0.7841224269788641,22.9
02060006,01591500,3860,1793,1.7220915280317355,,27.7
02060006,01591610,3865,1789,4.865368329635717,2.6315938981204985,78.6
02060006,01591700,3864,1788,5.07882494157334,0.8888526084367173,27.0
02060006,01592000,3873,1785,7.84290194167173,,127.0
02060006,01592500,3877,1784,8.303056226584866,,132.0
02060006,01593370,3873,1792,2.492757696813061,0.04957811455373728,1.2
02060006,01593450,3876,1789,3.552102663698176,,2.47
02060006,01593500,3878,1790,5.305704245021545,1.4298695965608221,38.0
02060006,01593710,3873,1792,3.076947473468972,,48.39
02060006,01594000,3881,1787,5.559158134870613,,98.4
02060006,01594400,3884,1785,5.653617360475031,,11.6
02060006,01594440,3896,1772,21.297091126078293,,348.0
02060006,01594500,3887,1763,3.502088381251245,,30.2
02060006,01594526,3896,1756,5.448216042171492,,89.7
02060006,01594600,3907,1736,41.59789984575813,,3.85
02060006,01594670,3915,1733,0.4262753756530424,,9.38
02060006,01594710,3909,1725,49.605569335601466,,3.26
02060006,01594800,3924,1724,0.3109782119423597,,6.73
02080109,01484800,4002,1634,0.12214796660806038,0.030306768296416507,1.9
02080109,01487000,3994,1772,3.7166937709541914,2.8343687768298675,75.4
02080109,01487060,4006,1775,0.181451850743652,0.04709550937506431,1.25
02080109,01487150,3994,1771,3.4217525346668283,0.12357808731058423,2.97
02080109,01487195,3997,1766,5.141612151884888,0.009526485417163399,0.25
02080109,01487500,4006,1752,0.4284662653589021,0.5351864610787596,16.7
02080109,01487698,4004,1758,0.13489990592390805,0.16221732262436123,3.23
02080109,01488500,3978,1781,3.429100277607674,1.6673732648768869,46.8
02080109,01488600,3980,1779,3.429100277607674,,
02080109,01489000,3977,1768,7.505538504764444,0.240089103304704,7.1
02080109,01489500,3990,1732,0.24464039456629263,,12.2
02080111,01484981,4016,1750,0.17968972882447903,0.11303892307098497,3.66
02080111,01484983,4017,1747,0.1946601842045071,0.0976620360837351,2.78
02080111,01484985,4016,1749,1.7856995646911007,0.38156167785986,12.8
02080111,01485000,4024,1742,3.8466958891041254,2.2072961150192,60.5
02080111,01485500,4013,1724,3.078143087239922,,44.9
03010101,02053730,3651,1504,2.7192050576976015,,22.6
03010101,02053800,3646,1510,6.469989454505757,3.347629414637309,109.0
03010101,02054500,3647,1522,15.376713949573666,6.950484612429359,254.0
03010101,02054510,3651,1523,16.17000448891669,7.1455823621173895,270.0
03010101,02054530,3653,1526,17.084393122398584,7.755292042837832,281.0
03010101,02055000,3669,1529,26.411569837763498,10.66721273828193,384.0
03010101,02055100,3665,1547,1.0594477375635956,0.3625046661859106,11.7
03010101,02055379,3669,1535,4.242903726179364,0.87244204349952,62.6
03010101,0205551460,3670,1532,4.670137345957292,0.25457804205205475,5.07
03010101,0205551614,3672,1530,4.670137345957292,1.5471215658105404,78.0
03010101,02056000,3675,1530,35.02282779851873,15.714030209779729,509.0
03010101,02056650,3677,1527,3.1275793078412035,1.7428249971457794,55.8
03010101,02056900,3683,1508,8.484428276197825,3.7974298723027426,115.0
03010101,02057000,3695,1510,12.041013918091148,,208.0
03010101,02057500,3710,1512,69.15590622060296,,1017.0
03010101,02058000,3703,1495,4.3941395494702755,,59.6
03010101,02058400,3712,1503,24.812931934214394,10.783239188757042,351.0
03010101,02058500,3712,1508,27.63138209067659,,382.0
03010101,02059000,3715,1510,97.96328643164968,,1418.0
03010101,02059485,3699,1536,6.54438006902863,2.942501000130671,125.0
03010101,02059500,3706,1528,13.10921771479217,5.073976834357789,188.0
03010101,02060500,3729,1525,125.62254396199617,51.782847053381765,1782.0
03010101,02061000,3711,1550,10.003405334978725,3.466534494089739,114.0
03010101,02061500,3725,1535,24.786893752015054,9.294658537724679,315.0
03010101,02062000,3727,1533,28.353919409592308,,362.0
03010103,02068000,3646,1444,4.941555209578171,,71.4
03010103,02068500,3655,1443,11.279546020921487,5.5135533797919845,129.0
03010103,02069000,3682,1427,45.40805489344573,18.644501762815306,501.0
03010103,02069700,3669,1452,6.064758528160644,3.4467665214036955,85.5
03010103,02070000,3682,1454,7.5493570702672805,3.635365532378395,108.0
03010103,02070500,3682,1451,20.65367752580897,9.060588185315709,242.0
03010103,02071000,3700,1441,83.28906068102584,32.78267018507006,1053.0
03010103,02071500,3701,1450,90.15197805948075,,1150.0
03010103,02071530,3657,1473,6.028099968154407,1.3319645632564745,26.3
03010103,02072000,3674,1477,18.389417349512104,8.402633083095623,215.0
03010103,02072500,3676,1476,21.051072673885514,10.12135583587544,259.0
03010103,02073000,3688,1467,30.163378058735045,14.490269240454177,379.0
03010103,02073500,3697,1465,4.966889071794512,,68.4
03010103,02074000,3702,1454,42.3365048613439,19.772827754891015,538.0
03010103,02074218,3715,1459,139.93101749067594,,1778.0
03010103,02074500,3722,1469,8.282010136484377,3.170635994881985,111.0
03020101,02081500,3810,1442,12.484520645292601,,167.0
03020101,02081740,3836,1438,26.700065486562433,,429.0
03020101,02081747,3837,1437,27.54481657675092,11.041044086942668,427.0
03020101,02081800,3834,1432,2.903685538675893,,47.8
03020101,02081942,3861,1419,40.879043233369686,,670.7
03020101,02082000,3874,1419,44.152129780035715,,701.0
03020101,02082500,3876,1423,3.427372313027422,,64.8
03020101,0208250410,3878,1425,48.202472634201484,19.059851761685305,775.0
03020101,02082506,3879,1426,48.41481118376315,20.40376233451458,777.0
03020101,02082585,3886,1433,58.11157226032986,24.40491835841619,925.0
03020101,02082610,3885,1437,59.06285167998226,,930.0
03020101,0208273070,3837,1452,2.943013944929909,,2.89
03020101,02082731,3841,1450,3.3936857242481433,0.3932966856602548,13.4
03020101,02082770,3868,1447,9.459909373539857,4.46510540810975,166.0
03030003,02098500,3694,1398,4.595688540414091,,32.1
03030003,02099000,3697,1399,1.3314112521164225,0.6022972487648811,14.8
03030003,02099500,3708,1387,11.079594672876553,4.061740925903576,125.0
03030003,02100000,3710,1384,11.203136893329372,,16.7
03030003,02100500,3729,1371,28.55653086212173,9.642418617156952,349.0
03030003,02101000,3742,1342,9.656659517592258,,137.0
03030003,0210106600,3756,1351,63.388774035315684,20.280344377646546,859.0
03030003,0210108450,3744,1331,0.028197222199343373,,0.67
03030003,0210166029,3741,1381,0.30152349760799974,0.1905186745366724,7.42
03030003,02101726,3749,1377,4.010483035373574,1.5758925853154564,68.7
03030003,02101800,3757,1371,6.065327486085936,0.33168070627359625,15.5
03030003,02102000,3778,1371,98.97739163605233,36.21123220715107,1434.0
03050101,02137000,3512,1319,4.45167313809304,,20.64
03050101,02137727,3522,1324,10.751665633057177,7.092290066715293,126.0
03050101,02138000,3524,1327,14.61628678469414,,172.0
03050101,02138500,3534,1339,1.9124918280401841,4.72215424236106,66.7
03050101,02138520,3540,1334,31.628024945245432,23.20753756595033,386.261
03050101,0213875850,3535,1318,0.16863835910065553,,2.38
03050101,02138816,3535,1333,24.749304105211174,3.7974588845930453,294.0
03050101,0213903612,3550,1336,41.71662016420351,23.929317844529134,508.0
03050101,02139200,3547,1330,2.829623117321494,,7.86
03050101,02139650,3558,1334,42.51174562182078,,8.94
03050101,0214042720,3532,1362,0.10267256968840595,,1.25
03050101,02140991,3549,1346,18.21431817210195,11.187513150384175,201.0
03050101,02141150,3563,1357,3.249493486184462,,28.6
03050101,02141245,3556,1346,7.115462352483082,3.551030360223146,89.5
03050101,0214183365,3579,1354,3.1500988302632478,1.7639393646791826,33.9
03050101,0214192500,3587,1354,3.4166840437935813,1.9916693501198268,46.1
